id_cliente,edad,departamento,plan,tipo_contrato,meses_antiguedad,cargo_mensual_soles,gb_datos_mes,minutos_llamadas_mes,lineas_adicionales,tickets_soporte_6m,caidas_servicio_mes,dias_ultimo_pago_vencido,factura_electronica,churn
CL800563,29.0,Arequipa,Prepago,Mensual,27,22.9,10.1,0,0,0,0,6,1,0
CL800564,18.0,Cusco,Prepago,Mensual,27,28.96,2.2,244,0,0,4,2,1,0
CL800565,34.0,Piura,Postpago Básico,18 meses,2,60.13,19.0,381,1,0,5,1,0,0
CL800566,35.0,Lima,Prepago,Mensual,8,29.54,11.6,182,0,1,2,3,0,0
CL800567,43.0,La Libertad,Prepago,Mensual,31,27.73,26.0,288,0,0,2,7,0,0
CL800568,47.0,Piura,Prepago,Mensual,7,37.28,19.7,218,0,0,2,3,0,1
CL800569,33.0,Arequipa,Postpago Premium,18 meses,4,148.28,22.6,509,0,0,0,1,1,0
CL800570,29.0,La Libertad,Prepago,Mensual,1,29.16,9.8,133,3,0,2,0,1,0
CL800571,36.0,Lima,Prepago,Mensual,6,24.25,12.6,84,1,0,2,0,1,0
CL800572,38.0,Lambayeque,Prepago,Mensual,14,29.83,22.9,563,3,2,2,0,0,0
CL800573,37.0,Junín,Prepago,Mensual,3,29.29,11.8,197,1,3,5,12,0,1
CL800574,29.0,Arequipa,Prepago,Mensual,8,20.83,21.9,305,0,1,2,3,1,0
CL800575,18.0,Junín,Prepago,Mensual,5,25.05,11.4,337,0,2,2,0,1,0
CL800576,26.0,Lima,Postpago Básico,18 meses,11,56.58,10.8,416,0,0,1,0,0,0
CL800577,38.0,Piura,Postpago Básico,Anual,25,44.9,5.5,504,0,0,2,7,1,0
CL800578,34.0,Lambayeque,Postpago Básico,Anual,5,53.32,9.0,348,0,2,0,5,0,0
CL800579,29.0,Lima,Prepago,Mensual,10,24.9,22.1,324,0,2,5,9,1,1
CL800580,54.0,La Libertad,Prepago,Mensual,4,25.98,7.0,185,1,1,2,5,0,0
CL800581,36.0,Áncash,Prepago,Mensual,31,24.53,2.5,313,1,2,1,1,0,0
CL800582,37.0,Cusco,Prepago,Mensual,5,27.01,10.5,332,0,2,0,8,1,1
CL800583,34.0,Junín,Prepago,Mensual,7,24.85,2.6,181,0,1,4,0,1,0
CL800584,25.0,Áncash,Postpago Premium,Anual,12,160.07,5.5,617,0,0,1,4,0,0
CL800585,49.0,Lima,Prepago,Mensual,3,32.82,3.5,443,0,1,2,0,1,1
CL800586,28.0,Lima,Postpago Plus,Anual,8,81.62,13.3,459,0,2,3,0,1,0
CL800587,44.0,Lima,Prepago,Mensual,7,26.18,2.1,421,0,1,1,0,0,0
CL800588,32.0,Junín,Postpago Plus,Anual,3,74.42,20.0,674,1,0,3,8,0,0
CL800589,41.0,Lima,Postpago Básico,Mensual,4,54.23,12.2,354,1,3,3,16,1,1
CL800590,54.0,Lima,Prepago,Mensual,9,23.51,3.2,400,3,1,0,6,1,0
CL800591,33.0,Lima,Prepago,Mensual,7,30.24,16.4,321,2,2,5,0,1,0
CL800592,43.0,Cusco,Prepago,Mensual,9,31.98,,340,1,1,1,1,1,0
CL800593,42.0,Lima,Prepago,Mensual,7,29.54,6.3,458,0,1,3,3,1,0
CL800594,31.0,Piura,Postpago Plus,Mensual,24,81.43,13.3,598,0,0,1,10,0,0
CL800595,50.0,Lima,Prepago,Mensual,9,25.08,3.8,308,2,1,3,0,1,0
CL800596,26.0,Lima,Prepago,Mensual,14,28.28,5.7,312,0,1,1,1,0,0
CL800597,18.0,Lima,Postpago Plus,Mensual,20,109.2,41.7,600,0,3,2,7,1,0
CL800598,36.0,Lima,Prepago,Mensual,19,31.45,2.9,425,0,2,1,4,1,1
CL800599,52.0,Lima,Postpago Básico,Anual,50,52.9,13.4,87,2,0,2,0,1,0
CL800600,42.0,Cusco,Postpago Plus,18 meses,1,94.94,56.8,595,0,1,1,0,1,0
CL800601,62.0,La Libertad,Postpago Plus,18 meses,1,71.15,5.3,551,0,3,2,1,1,1
CL800602,53.0,Lima,Postpago Plus,Mensual,6,83.79,18.8,481,0,2,4,2,1,0
CL800603,31.0,Piura,Postpago Básico,Anual,32,46.28,18.7,503,0,1,1,0,1,0
CL800604,45.0,Lima,Prepago,Mensual,3,21.87,22.4,185,1,0,0,9,1,0
CL800605,25.0,Lima,Prepago,Mensual,3,27.39,17.1,282,0,2,0,0,0,0
CL800606,27.0,Arequipa,Postpago Básico,Mensual,20,50.22,36.3,479,0,1,5,8,0,1
CL800607,33.0,Áncash,Prepago,Mensual,1,30.53,6.9,48,0,0,2,2,0,0
CL800608,49.0,Junín,Prepago,Mensual,3,22.44,2.9,272,0,0,3,9,0,0
CL800609,34.0,Lima,Prepago,Mensual,5,31.39,2.6,190,2,1,1,1,1,0
CL800610,52.0,Cusco,Prepago,Mensual,4,31.0,19.0,376,0,1,2,0,1,0
CL800611,30.0,Arequipa,Postpago Básico,Mensual,6,48.16,7.4,293,2,1,3,0,1,0
CL800612,33.0,Lambayeque,Prepago,Mensual,28,30.95,4.0,301,0,0,1,1,1,0
CL800613,33.0,Piura,Prepago,Mensual,13,24.37,10.5,153,1,1,0,5,1,0
CL800614,18.0,La Libertad,Prepago,Mensual,1,30.69,10.9,445,0,0,0,2,1,0
CL800615,43.0,La Libertad,Prepago,Mensual,7,22.55,1.6,448,1,1,3,2,0,0
CL800616,28.0,Lambayeque,Prepago,Mensual,2,33.41,3.5,194,0,3,4,4,1,0
CL800617,26.0,Lambayeque,Postpago Básico,Mensual,4,57.99,15.6,395,0,1,3,2,0,1
CL800618,61.0,Junín,Prepago,Mensual,8,28.44,7.0,133,0,2,3,14,1,1
CL800619,39.0,Lima,Postpago Plus,Anual,8,78.15,68.9,426,0,1,2,4,1,0
CL800620,35.0,La Libertad,Prepago,Mensual,11,28.2,,183,0,1,2,5,0,0
CL800621,37.0,Lima,Postpago Premium,18 meses,11,154.76,12.6,506,0,2,2,5,1,0
CL800622,,Áncash,Prepago,Mensual,24,33.84,3.1,418,0,1,2,12,1,0
CL800623,36.0,La Libertad,Postpago Plus,Anual,1,63.79,19.5,329,0,2,1,2,1,0
CL800624,39.0,Lima,Postpago Premium,Mensual,30,122.44,10.5,647,0,1,5,0,0,0
CL800625,26.0,Lima,Prepago,Mensual,22,30.88,14.7,577,1,0,1,2,0,1
CL800626,44.0,Lima,Postpago Básico,Anual,10,60.37,9.3,441,0,1,3,2,0,0
CL800627,57.0,Arequipa,Prepago,Mensual,4,30.76,7.8,312,0,0,2,5,1,1
CL800628,41.0,Lima,Prepago,Mensual,9,22.88,1.8,342,0,1,1,9,0,1
CL800629,61.0,Lima,Prepago,Mensual,10,28.53,10.1,144,0,0,2,0,1,0
CL800630,18.0,Piura,Postpago Básico,18 meses,18,66.19,9.4,387,1,1,4,0,0,1
CL800631,38.0,Junín,Prepago,Mensual,24,31.18,4.0,505,2,0,0,19,1,0
CL800632,40.0,Cusco,Prepago,Mensual,37,20.33,,225,1,0,1,1,1,0
CL800633,35.0,Lambayeque,Prepago,Mensual,6,31.32,8.9,37,2,0,1,6,1,0
CL800634,41.0,La Libertad,Prepago,Mensual,8,25.94,5.8,305,0,2,3,3,1,0
CL800635,54.0,Lima,Postpago Plus,18 meses,1,65.76,11.1,326,1,0,1,1,1,0
CL800636,42.0,Áncash,Prepago,Mensual,11,24.87,23.6,267,0,1,3,1,0,1
CL800637,59.0,Lima,Postpago Básico,Mensual,17,51.59,7.4,487,0,0,1,0,0,0
CL800638,32.0,Piura,Postpago Básico,Anual,7,65.01,11.3,318,0,1,5,4,0,1
CL800639,22.0,Lima,Prepago,Mensual,2,32.8,2.9,424,0,0,0,0,0,0
CL800640,45.0,Lima,Prepago,Mensual,11,28.64,21.1,324,0,3,2,0,0,0
CL800641,41.0,Lima,Postpago Básico,18 meses,13,49.75,9.6,202,0,2,1,7,1,1
CL800642,25.0,Lima,Prepago,Mensual,16,24.72,8.2,506,0,1,3,0,1,0
CL800643,30.0,Junín,Prepago,Mensual,11,33.32,7.2,352,0,1,3,0,1,0
CL800644,18.0,Piura,Prepago,Mensual,10,24.39,9.0,310,0,2,2,0,1,0
CL800645,58.0,Lima,Prepago,Mensual,3,33.52,5.7,337,0,1,4,2,1,0
CL800646,41.0,Lambayeque,Prepago,Mensual,5,32.27,23.6,122,3,1,1,3,1,0
CL800647,42.0,Junín,Prepago,Mensual,1,26.48,1.7,639,0,2,2,0,0,0
CL800648,24.0,Lima,Prepago,Mensual,6,29.1,20.4,286,1,1,0,0,1,0
CL800649,19.0,Lima,Postpago Plus,Anual,3,92.43,7.0,222,1,0,0,2,0,0
CL800650,45.0,Lima,Postpago Plus,Anual,33,78.6,21.7,477,1,2,3,0,0,0
CL800651,25.0,Junín,Postpago Plus,Mensual,2,73.38,13.9,571,0,1,3,5,1,1
CL800652,45.0,Arequipa,Prepago,Mensual,7,26.75,,274,0,1,0,2,0,0
CL800653,39.0,Junín,Prepago,Mensual,23,31.12,6.0,282,1,0,3,1,0,1
CL800654,31.0,Cusco,Prepago,Mensual,1,31.85,8.1,193,1,0,3,5,1,0
CL800655,50.0,La Libertad,Postpago Básico,Anual,15,46.94,2.4,468,0,0,2,5,1,0
CL800656,58.0,Piura,Prepago,Mensual,4,23.73,14.8,242,0,1,2,1,1,1
CL800657,37.0,Arequipa,Postpago Plus,Mensual,3,100.48,60.2,296,1,0,2,4,1,0
CL800658,31.0,La Libertad,Prepago,Mensual,20,30.85,12.1,316,1,2,5,2,1,0
CL800659,53.0,Lima,Postpago Básico,Anual,8,65.9,11.3,600,2,1,5,0,1,0
CL800660,41.0,Lima,Postpago Básico,Mensual,20,43.57,24.8,463,0,0,3,2,0,0
CL800661,53.0,Lima,Prepago,Mensual,3,27.97,7.5,353,0,1,3,2,1,0
CL800662,18.0,Lima,Postpago Premium,Mensual,27,122.85,12.5,683,1,0,1,9,1,0
CL800663,51.0,Lima,Prepago,Mensual,4,28.19,2.4,335,0,0,1,0,1,0
CL800664,36.0,Lima,Prepago,Mensual,24,34.57,8.6,187,0,0,4,2,1,1
CL800665,47.0,La Libertad,Postpago Premium,18 meses,12,113.1,19.6,612,1,0,1,9,0,0
CL800666,52.0,Áncash,Prepago,Mensual,36,25.15,5.3,248,1,0,1,1,0,1
CL800667,53.0,Cusco,Prepago,Mensual,14,22.4,14.5,250,3,0,2,0,0,0
CL800668,37.0,La Libertad,Prepago,Mensual,1,29.19,12.9,244,3,1,3,3,1,1
CL800669,24.0,Lambayeque,Postpago Básico,18 meses,15,62.04,19.6,200,1,0,2,2,1,0
CL800670,44.0,Lima,Prepago,Mensual,18,28.93,4.6,354,2,0,0,4,1,0
CL800671,20.0,Áncash,Prepago,Mensual,32,27.59,3.4,283,0,2,2,4,1,0
CL800672,18.0,Lima,Postpago Básico,Anual,7,52.55,19.0,396,1,1,1,2,1,0
CL800673,34.0,Lima,Postpago Plus,Mensual,5,85.62,30.9,313,0,0,2,1,0,0
CL800674,29.0,Lima,Postpago Plus,Mensual,5,92.44,,472,0,1,1,4,1,0
CL800675,42.0,Áncash,Prepago,Mensual,7,28.95,10.5,179,0,0,1,1,1,0
CL800676,37.0,Junín,Prepago,Mensual,32,32.23,5.3,327,0,0,1,2,1,0
CL800677,23.0,Arequipa,Prepago,Mensual,3,28.32,2.5,488,1,0,2,8,1,0
CL800678,45.0,Lambayeque,Prepago,Mensual,14,20.12,1.6,0,0,0,0,2,1,0
CL800679,18.0,Lambayeque,Prepago,Mensual,20,31.35,6.7,216,2,1,1,1,1,0
CL800680,40.0,Áncash,Postpago Básico,Mensual,13,41.32,12.3,352,1,0,4,2,0,0
CL800681,24.0,Lima,Postpago Plus,Mensual,12,78.21,34.4,313,0,1,1,9,1,1
CL800682,30.0,Áncash,Prepago,Mensual,16,29.26,5.2,330,2,1,4,4,0,1
CL800683,37.0,Piura,Prepago,Mensual,7,21.03,10.5,393,0,1,3,8,1,0
CL800684,44.0,Lima,Postpago Plus,Mensual,15,79.86,24.4,326,0,1,1,9,0,0
CL800685,49.0,La Libertad,Postpago Premium,Mensual,14,139.41,23.8,401,3,2,2,10,1,1
CL800686,18.0,Áncash,Postpago Básico,18 meses,33,65.36,16.9,388,0,0,4,1,1,0
CL800687,29.0,Lambayeque,Prepago,Mensual,15,27.01,25.3,285,0,1,1,6,1,0
CL800688,40.0,Junín,Prepago,Mensual,13,28.39,20.5,198,1,1,3,3,1,1
CL800689,61.0,Cusco,Postpago Básico,Anual,13,51.9,19.5,403,0,0,5,0,0,0
CL800690,33.0,Lima,Prepago,Mensual,16,30.95,15.4,368,0,1,4,5,1,1
CL800691,36.0,Junín,Postpago Básico,Anual,1,50.94,12.5,269,0,2,2,4,1,0
CL800692,35.0,Arequipa,Prepago,Mensual,18,30.24,23.1,258,0,0,3,1,1,0
CL800693,62.0,Lima,Postpago Básico,Anual,20,41.37,11.2,164,2,0,2,9,1,0
CL800694,35.0,Áncash,Prepago,Mensual,3,37.84,10.3,347,1,0,3,2,1,1
CL800695,56.0,Lima,Prepago,Mensual,1,35.21,5.7,260,0,1,3,1,1,0
CL800696,45.0,La Libertad,Prepago,Mensual,4,29.13,10.2,262,1,1,1,4,0,0
CL800697,42.0,Arequipa,Prepago,Mensual,18,29.72,7.0,552,0,1,5,8,0,1
CL800698,51.0,Piura,Prepago,Mensual,13,23.39,7.5,389,0,1,3,3,1,0
CL800699,39.0,La Libertad,Prepago,Mensual,10,29.24,6.7,210,0,0,0,4,0,0
CL800700,31.0,Lima,Prepago,Mensual,6,24.36,12.2,302,0,1,0,8,1,1
CL800701,43.0,Lima,Postpago Básico,18 meses,5,41.37,19.3,470,0,0,1,4,0,0
CL800702,,Lima,Postpago Premium,Anual,6,131.15,28.0,577,0,1,3,3,0,0
CL800703,32.0,Lambayeque,Prepago,Mensual,43,27.29,16.5,207,3,1,1,0,1,0
CL800704,41.0,Lima,Prepago,Mensual,2,40.07,4.0,462,2,0,2,6,1,1
CL800705,45.0,Lima,Prepago,Mensual,14,19.1,8.9,327,2,1,3,2,0,0
CL800706,53.0,Lima,Prepago,Mensual,13,38.93,9.3,417,0,0,3,3,1,1
CL800707,51.0,Lima,Postpago Básico,18 meses,18,54.22,22.6,499,0,0,4,4,1,0
CL800708,25.0,La Libertad,Prepago,Mensual,10,18.11,18.2,270,0,0,2,7,1,0
CL800709,30.0,Cusco,Postpago Premium,Mensual,14,116.91,8.9,538,0,1,0,0,1,0
CL800710,32.0,Piura,Postpago Premium,Anual,3,138.71,70.3,510,0,0,2,0,1,0
CL800711,29.0,Piura,Prepago,Mensual,7,25.58,4.7,81,0,2,3,0,0,0
CL800712,40.0,Cusco,Prepago,Mensual,12,30.11,11.7,346,0,0,2,7,0,0
CL800713,33.0,Lima,Postpago Básico,Anual,7,52.25,3.5,484,0,1,1,0,0,0
CL800714,38.0,Arequipa,Prepago,Mensual,14,26.27,8.6,408,0,1,3,1,1,0
CL800715,34.0,Junín,Prepago,Mensual,7,26.72,7.5,449,0,2,2,1,1,1
CL800716,24.0,La Libertad,Prepago,Mensual,30,29.04,14.5,204,0,1,3,4,1,0
CL800717,21.0,Lima,Postpago Premium,Mensual,1,95.32,11.3,669,1,1,1,3,1,0
CL800718,48.0,Piura,Prepago,Mensual,10,33.8,,215,3,0,3,5,1,0
CL800719,22.0,Lima,Prepago,Mensual,46,38.72,8.2,216,1,1,0,5,0,0
CL800720,42.0,Lima,Postpago Básico,Anual,8,65.64,7.3,535,0,1,1,0,1,0
CL800721,18.0,Áncash,Postpago Plus,18 meses,6,81.14,23.6,406,2,0,1,4,0,0
CL800722,42.0,Junín,Prepago,Mensual,32,20.6,29.2,364,0,0,2,0,1,0
CL800723,37.0,Áncash,Postpago Básico,18 meses,2,40.66,28.3,323,0,1,2,2,1,0
CL800724,38.0,Arequipa,Prepago,Mensual,8,25.97,4.3,41,0,1,3,1,0,1
CL800725,63.0,Lima,Postpago Básico,Mensual,21,46.16,14.7,359,3,1,1,4,0,0
CL800726,44.0,Piura,Prepago,Mensual,8,29.33,13.2,426,1,0,2,3,1,0
CL800727,56.0,Arequipa,Postpago Premium,18 meses,3,169.25,16.6,736,3,0,2,4,1,1
CL800728,44.0,Arequipa,Prepago,Mensual,28,29.04,12.5,314,0,0,3,2,0,1
CL800729,29.0,Arequipa,Postpago Plus,Anual,17,78.84,16.1,576,1,0,3,8,0,0
CL800730,45.0,Junín,Postpago Plus,Mensual,10,96.8,27.2,503,0,1,0,0,1,0
CL800731,51.0,Lima,Prepago,Mensual,7,29.71,8.5,486,1,1,4,1,1,1
CL800732,52.0,Lima,Prepago,Mensual,8,29.38,8.0,355,1,0,2,2,0,0
CL800733,44.0,Piura,Postpago Plus,Mensual,39,63.6,8.5,299,3,3,1,4,1,0
CL800734,18.0,Cusco,Postpago Básico,Anual,5,45.61,19.5,475,0,2,1,12,0,0
CL800735,47.0,Lima,Postpago Básico,Mensual,5,61.01,14.4,397,2,2,2,1,1,1
CL800736,18.0,Junín,Postpago Plus,Mensual,5,77.49,49.5,450,0,1,2,1,1,0
CL800737,28.0,Lambayeque,Prepago,Mensual,3,29.8,5.8,151,2,1,1,0,1,1
CL800738,25.0,Lima,Postpago Plus,Anual,2,96.85,6.5,519,1,2,3,5,0,1
CL800739,35.0,La Libertad,Postpago Plus,Anual,18,90.53,21.7,458,0,0,3,0,1,0
CL800740,61.0,La Libertad,Prepago,Mensual,23,27.97,9.5,382,2,2,0,9,0,1
CL800741,22.0,Lima,Postpago Básico,Mensual,2,44.66,4.7,454,1,4,1,1,1,0
CL800742,42.0,Arequipa,Prepago,Mensual,14,37.02,2.7,434,1,0,3,7,1,0
CL800743,56.0,Lima,Postpago Básico,Anual,2,49.17,5.3,512,1,0,3,2,1,0
CL800744,34.0,Piura,Prepago,Mensual,10,30.96,10.0,426,0,0,0,2,1,0
CL800745,36.0,Lima,Prepago,Mensual,4,23.27,4.0,316,0,0,1,3,1,0
CL800746,58.0,Lambayeque,Prepago,Mensual,5,32.91,3.9,283,1,0,2,5,0,0
CL800747,50.0,Junín,Prepago,Mensual,11,25.68,11.8,228,2,1,1,2,1,0
CL800748,21.0,Lima,Prepago,Mensual,8,33.37,5.0,180,0,0,3,8,1,1
CL800749,46.0,Lima,Prepago,Mensual,2,25.63,10.5,426,0,1,0,2,1,0
CL800750,43.0,La Libertad,Prepago,Mensual,2,27.2,13.9,154,0,1,4,6,1,0
CL800751,22.0,Áncash,Prepago,Mensual,15,33.52,5.6,374,2,1,1,12,0,1
CL800752,45.0,Lambayeque,Prepago,Mensual,1,31.05,17.8,389,2,0,2,6,1,1
CL800753,54.0,Junín,Postpago Básico,18 meses,1,52.01,14.3,518,0,1,0,2,1,0
CL800754,46.0,Cusco,Postpago Plus,18 meses,9,71.31,2.2,663,0,1,5,0,0,0
CL800755,35.0,Piura,Prepago,Mensual,8,20.23,3.9,302,0,1,0,0,1,0
CL800756,21.0,Arequipa,Postpago Plus,Mensual,1,81.18,7.6,516,0,0,0,1,0,0
CL800757,28.0,La Libertad,Postpago Plus,Mensual,1,64.84,8.5,562,0,0,0,2,0,1
CL800758,41.0,Arequipa,Prepago,Mensual,5,24.04,8.2,253,3,1,2,6,0,0
CL800759,34.0,Junín,Postpago Plus,Mensual,2,83.53,19.1,594,1,0,1,5,1,0
CL800760,31.0,Arequipa,Postpago Básico,Anual,11,48.58,17.0,381,1,1,4,4,1,0
CL800761,46.0,La Libertad,Prepago,Mensual,3,25.69,11.5,300,0,2,1,6,1,1
CL800762,51.0,Arequipa,Prepago,Mensual,15,35.78,12.8,8,1,0,4,5,1,1
CL800763,18.0,Lima,Prepago,Mensual,8,26.9,5.4,222,0,2,1,4,1,1
CL800764,46.0,Lima,Prepago,Mensual,14,33.32,3.1,141,1,1,3,1,1,0
CL800765,35.0,La Libertad,Prepago,Mensual,16,26.79,11.5,443,0,0,1,0,1,1
CL800766,,Lima,Prepago,Mensual,1,30.26,4.2,131,1,0,1,5,1,0
CL800767,19.0,La Libertad,Prepago,Mensual,40,22.72,11.2,302,1,0,2,5,0,0
CL800768,18.0,Lima,Postpago Básico,Anual,9,51.04,13.3,650,1,0,1,2,1,0
CL800769,44.0,Lambayeque,Postpago Básico,Anual,8,66.75,15.6,551,0,0,5,0,1,0
CL800770,24.0,Junín,Postpago Básico,Mensual,8,58.89,16.3,444,2,0,3,9,1,1
CL800771,35.0,Lima,Postpago Básico,Mensual,22,48.95,5.5,465,0,1,4,1,1,0
CL800772,19.0,La Libertad,Prepago,Mensual,48,21.03,6.5,285,0,2,3,4,1,0
CL800773,28.0,Áncash,Prepago,Mensual,4,33.18,15.8,384,0,1,3,0,1,0
CL800774,25.0,Piura,Prepago,Mensual,23,22.44,11.8,233,0,0,1,2,1,0
CL800775,56.0,Junín,Prepago,Mensual,7,27.27,7.3,393,0,0,3,0,0,0
CL800776,54.0,Lambayeque,Postpago Plus,Anual,1,95.05,10.9,349,2,0,3,0,1,0
CL800777,40.0,Lambayeque,Postpago Plus,18 meses,4,81.09,28.0,156,0,0,1,1,1,0
CL800778,53.0,Lima,Prepago,Mensual,27,26.97,0.9,253,1,2,1,2,0,0
CL800779,35.0,Lambayeque,Prepago,Mensual,9,22.88,3.1,276,1,2,3,4,1,0
CL800780,18.0,Áncash,Prepago,Mensual,12,31.69,33.4,493,1,2,2,0,1,0
CL800781,28.0,Lima,Postpago Plus,Anual,9,80.39,28.4,354,0,0,1,11,0,0
CL800782,57.0,Lima,Postpago Básico,Mensual,9,40.25,3.0,285,0,1,1,9,0,0
CL800783,39.0,Lima,Postpago Básico,Mensual,4,47.94,12.0,224,3,1,5,4,1,1
CL800784,55.0,Lima,Prepago,Mensual,11,34.09,,328,3,2,0,2,0,0
CL800785,61.0,Junín,Prepago,Mensual,8,29.5,6.3,372,1,1,0,0,1,0
CL800786,38.0,Lambayeque,Postpago Básico,Anual,15,54.47,14.9,265,0,0,0,5,1,0
CL800787,35.0,Cusco,Postpago Plus,Mensual,1,80.94,8.1,424,3,0,5,1,1,0
CL800788,53.0,Arequipa,Postpago Plus,Anual,21,79.26,26.6,230,2,1,2,8,1,0
CL800789,33.0,Lima,Postpago Básico,Mensual,6,55.06,12.0,433,0,0,3,3,0,0
CL800790,32.0,Junín,Prepago,Mensual,10,26.13,,87,2,1,0,6,1,0
CL800791,28.0,La Libertad,Prepago,Mensual,4,27.41,4.9,450,0,1,3,4,1,0
CL800792,18.0,Lima,Prepago,Mensual,8,30.49,10.9,275,2,1,0,2,1,0
CL800793,31.0,Lima,Prepago,Mensual,35,28.31,4.9,175,0,0,0,2,0,0
CL800794,44.0,Áncash,Postpago Básico,Anual,23,51.99,25.6,461,0,1,4,6,1,0
CL800795,,Lima,Prepago,Mensual,11,29.43,13.2,444,1,2,5,0,1,1
CL800796,34.0,Piura,Prepago,Mensual,2,22.63,18.6,152,2,1,1,12,0,0
CL800797,47.0,Arequipa,Prepago,Mensual,10,31.55,14.9,106,0,0,1,3,1,1
CL800798,19.0,Lima,Postpago Básico,Anual,13,56.59,4.1,191,0,1,0,16,0,0
CL800799,27.0,Arequipa,Prepago,Mensual,3,30.63,9.5,585,0,0,0,6,1,0
CL800800,51.0,Lima,Postpago Básico,18 meses,9,64.26,15.4,484,0,0,1,1,1,0
CL800801,68.0,Lambayeque,Postpago Básico,Anual,8,50.86,4.7,322,0,1,1,3,1,0
CL800802,41.0,Lima,Postpago Plus,Anual,11,96.42,16.2,492,2,1,2,2,1,0
CL800803,29.0,Lima,Prepago,Mensual,3,27.91,20.6,278,0,0,4,2,1,1
CL800804,20.0,Áncash,Prepago,Mensual,7,28.79,10.5,283,1,2,3,3,1,0
CL800805,39.0,Cusco,Postpago Plus,Anual,21,89.01,26.4,410,1,1,1,5,0,0
CL800806,38.0,Lima,Postpago Básico,18 meses,6,48.5,11.6,523,0,1,0,12,1,0
CL800807,46.0,Lambayeque,Prepago,Mensual,14,30.22,12.5,126,0,0,1,11,1,0
CL800808,20.0,Cusco,Prepago,Mensual,5,35.54,12.1,375,0,0,0,7,1,0
CL800809,26.0,Junín,Prepago,Mensual,5,28.66,2.6,162,0,0,0,1,1,0
CL800810,41.0,Lima,Postpago Plus,Anual,5,70.99,16.9,412,2,0,3,4,1,0
CL800811,48.0,Lima,Prepago,Mensual,2,25.95,9.7,357,2,0,4,7,1,0
CL800812,26.0,La Libertad,Prepago,Mensual,1,26.46,14.9,179,0,2,2,2,1,1
CL800813,18.0,Cusco,Postpago Básico,Mensual,16,63.6,8.5,463,0,0,1,0,1,0
CL800814,42.0,La Libertad,Prepago,Mensual,10,35.52,6.6,133,0,0,2,0,1,0
CL800815,29.0,Lima,Postpago Plus,Mensual,80,109.89,19.3,777,0,0,1,0,1,0
CL800816,35.0,Junín,Postpago Básico,Anual,8,55.19,7.4,356,1,1,3,2,1,0
CL800817,29.0,Piura,Prepago,Mensual,3,28.25,11.2,177,0,2,0,0,1,0
CL800818,50.0,Lima,Postpago Básico,Mensual,17,60.0,11.5,343,3,1,1,0,1,0
CL800819,49.0,Lima,Postpago Básico,Mensual,24,52.62,22.1,301,0,0,4,0,0,0
CL800820,46.0,Junín,Prepago,Mensual,7,35.93,,509,1,0,0,5,0,0
CL800821,24.0,Junín,Postpago Básico,Anual,23,53.78,6.8,436,0,0,4,0,1,0
CL800822,23.0,Lima,Postpago Básico,Mensual,4,56.51,20.5,273,0,0,1,1,1,0
CL800823,30.0,Lima,Postpago Básico,Anual,9,60.86,8.0,345,0,2,2,6,1,0
CL800824,46.0,Arequipa,Postpago Básico,Mensual,1,63.87,6.6,424,0,1,1,4,1,0
CL800825,44.0,Arequipa,Postpago Básico,Anual,3,46.11,29.3,539,0,0,3,1,1,0
CL800826,44.0,Junín,Postpago Básico,Mensual,17,60.98,1.9,290,0,0,0,2,1,0
CL800827,40.0,Lima,Postpago Premium,Mensual,1,135.65,28.8,470,0,1,3,2,1,0
CL800828,54.0,Arequipa,Postpago Plus,18 meses,17,62.71,6.2,368,0,0,3,3,0,0
CL800829,50.0,Lima,Prepago,Mensual,6,27.9,3.3,671,1,1,1,1,0,0
CL800830,26.0,Lambayeque,Postpago Básico,Anual,7,58.03,10.6,287,0,2,2,13,0,0
CL800831,35.0,Lambayeque,Prepago,Mensual,5,30.09,8.6,399,0,1,4,8,1,0
CL800832,48.0,Lambayeque,Prepago,Mensual,3,27.21,10.4,432,1,0,3,1,1,1
CL800833,41.0,Lima,Postpago Plus,Mensual,26,92.59,23.4,382,0,1,4,0,0,0
CL800834,38.0,Lima,Postpago Plus,Anual,2,106.48,15.9,502,0,3,2,3,1,1
CL800835,40.0,Arequipa,Postpago Plus,Mensual,3,72.74,21.0,374,1,1,1,2,1,0
CL800836,22.0,Lima,Prepago,Mensual,17,34.07,24.6,224,0,1,1,2,0,0
CL800837,45.0,Junín,Postpago Plus,Mensual,6,70.63,4.7,540,1,0,2,0,1,0
CL800838,42.0,La Libertad,Postpago Básico,Anual,1,54.5,,224,0,2,2,0,1,1
CL800839,58.0,Lima,Postpago Básico,Mensual,12,57.25,31.0,674,0,0,0,2,1,0
CL800840,36.0,Lima,Prepago,Mensual,2,27.42,3.1,211,3,1,4,5,1,0
CL800841,32.0,Lima,Prepago,Mensual,5,29.91,15.9,237,3,0,2,1,1,0
CL800842,59.0,Lambayeque,Prepago,Mensual,18,31.72,15.0,336,0,0,4,3,0,0
CL800843,28.0,Áncash,Prepago,Mensual,9,29.16,22.6,475,0,0,3,11,1,0
CL800844,36.0,Lima,Prepago,Mensual,47,21.97,11.1,405,1,0,2,1,1,0
CL800845,29.0,Áncash,Prepago,Mensual,6,32.78,15.6,337,2,0,2,5,1,0
CL800846,22.0,Junín,Postpago Plus,18 meses,3,95.37,29.7,767,0,0,4,1,0,0
