id_cliente,edad,departamento,plan,tipo_contrato,meses_antiguedad,cargo_mensual_soles,gb_datos_mes,minutos_llamadas_mes,lineas_adicionales,tickets_soporte_6m,caidas_servicio_mes,dias_ultimo_pago_vencido,factura_electronica,churn
CL106643,56.0,Lambayeque,Prepago,Mensual,2,21.22,10.6,368,0,2,0,5,1,0
CL103604,20.0,Lima,Postpago Premium,Mensual,2,109.24,87.1,506,1,2,1,11,1,0
CL103478,50.0,Lima,Postpago Premium,18 meses,66,114.89,19.5,554,1,0,1,6,0,0
CL105666,42.0,Arequipa,Prepago,Mensual,41,24.28,15.0,113,0,0,1,3,0,0
CL101843,27.0,Cusco,Postpago Premium,Anual,44,116.42,18.0,498,0,1,2,10,1,0
CL103790,50.0,Piura,Prepago,Mensual,15,29.5,5.4,315,0,3,0,2,1,0
CL101953,46.0,Piura,Postpago Premium,18 meses,96,86.97,33.6,562,0,2,2,2,0,0
CL106665,41.0,Cusco,Postpago Plus,18 meses,15,44.44,15.1,333,0,1,1,4,1,0
CL105322,30.0,La Libertad,Postpago Plus,18 meses,41,75.88,34.8,440,2,0,2,5,1,0
CL104211,42.0,Junín,Prepago,Mensual,30,20.26,17.7,207,0,1,2,0,0,0
CL101638,59.0,Lima,Prepago,Mensual,11,27.17,9.7,378,0,0,0,0,0,0
CL103953,48.0,Cusco,Postpago Plus,Anual,9,74.19,2.7,438,1,1,3,2,1,0
CL106379,33.0,La Libertad,Postpago Básico,Mensual,1,42.5,7.8,434,1,0,1,4,0,0
CL105623,38.0,Lima,Postpago Básico,Mensual,3,28.72,2.8,236,2,0,1,0,1,0
CL107036,51.0,Lima,Prepago,Mensual,12,31.83,6.1,329,1,1,0,2,1,0
CL104096,30.0,La Libertad,Postpago Básico,Mensual,21,47.15,10.7,435,3,2,0,9,0,0
CL101244,30.0,Arequipa,Prepago,Mensual,21,16.81,6.8,372,1,2,2,0,1,0
CL105353,23.0,Lambayeque,Postpago Básico,Mensual,13,61.67,5.8,316,2,0,1,4,1,0
CL106402,18.0,La Libertad,Prepago,Mensual,69,26.53,7.7,365,0,1,0,0,1,0
CL100542,36.0,Lima,Postpago Plus,Mensual,17,61.41,13.4,501,0,1,3,0,1,0
CL104889,27.0,Áncash,Postpago Premium,Anual,23,103.48,17.5,555,2,1,3,0,1,0
CL104280,42.0,Lima,Prepago,Mensual,22,28.81,6.7,476,0,1,3,1,1,1
CL102187,40.0,Lima,Postpago Básico,Anual,60,26.4,28.2,329,0,1,1,4,0,0
CL104345,40.0,La Libertad,Postpago Premium,Mensual,74,92.18,52.4,409,0,0,0,2,0,0
CL105214,53.0,Lima,Postpago Básico,Anual,2,38.86,12.7,351,0,1,3,1,0,0
CL106081,,Cusco,Prepago,Mensual,26,18.45,6.0,175,2,1,1,1,1,1
CL101088,25.0,Lima,Postpago Básico,Anual,5,49.12,2.5,457,0,0,0,8,0,0
CL100172,25.0,Lima,Prepago,Mensual,15,19.1,19.8,241,1,1,1,1,0,1
CL102269,41.0,Lima,Postpago Plus,Mensual,11,71.79,43.0,431,0,1,1,0,1,0
CL106765,47.0,Áncash,Postpago Básico,Anual,2,48.51,11.1,419,0,0,2,3,0,0
CL100952,54.0,La Libertad,Prepago,Mensual,23,25.04,4.7,253,0,1,2,0,1,0
CL106812,36.0,Lima,Prepago,Mensual,33,27.9,8.2,228,0,1,1,4,1,0
CL101988,48.0,Áncash,Postpago Premium,18 meses,25,132.96,17.5,435,2,1,0,0,1,0
CL103353,33.0,Lima,Prepago,Mensual,15,23.07,13.1,0,1,0,2,1,0,0
CL103545,50.0,Piura,Postpago Básico,Mensual,3,34.25,5.0,447,0,1,0,0,0,0
CL106024,33.0,La Libertad,Postpago Plus,Anual,13,65.97,25.2,430,1,1,0,0,0,0
CL105955,56.0,Lima,Postpago Básico,18 meses,74,44.67,9.4,499,1,1,0,2,1,0
CL102689,31.0,Lima,Postpago Básico,Anual,24,31.0,1.7,368,1,0,0,0,0,0
CL103973,37.0,Junín,Prepago,Mensual,28,25.11,5.7,310,1,1,0,2,1,0
CL105347,72.0,Áncash,Postpago Plus,18 meses,22,58.71,14.6,452,0,1,3,3,1,0
CL105354,47.0,Lima,Postpago Premium,Anual,4,106.05,26.2,399,0,1,1,0,1,0
CL103321,31.0,Lambayeque,Postpago Básico,Mensual,3,33.22,8.2,302,0,0,2,0,1,0
CL106164,34.0,Lima,Postpago Plus,Mensual,9,77.43,7.6,342,0,2,1,2,0,0
CL100367,57.0,Piura,Postpago Básico,18 meses,4,44.97,17.0,307,0,1,1,1,1,1
CL107449,31.0,Cusco,Postpago Básico,Mensual,10,45.41,10.4,354,1,0,2,2,1,0
CL102409,62.0,Junín,Postpago Premium,18 meses,6,94.05,3.1,366,0,0,1,7,0,1
CL100970,39.0,Lima,Prepago,Mensual,7,20.43,8.8,147,1,2,3,1,1,0
CL106852,36.0,Piura,Postpago Plus,Mensual,11,89.0,31.3,278,1,1,0,7,1,0
CL106842,18.0,Lima,Postpago Plus,Mensual,16,72.81,2.3,470,0,1,1,8,1,0
CL100200,50.0,Arequipa,Postpago Plus,Mensual,13,68.27,2.8,560,1,0,0,2,1,0
CL102765,46.0,Junín,Postpago Premium,Mensual,60,120.48,20.5,660,0,0,1,4,0,0
CL104756,37.0,Lima,Postpago Básico,18 meses,45,49.58,8.4,318,0,2,0,2,0,0
CL103872,50.0,Junín,Prepago,Mensual,86,24.82,7.9,145,0,3,1,2,1,0
CL107453,50.0,Junín,Postpago Básico,Mensual,11,35.48,26.2,357,0,1,2,9,1,1
CL106013,27.0,Lima,Postpago Básico,Mensual,2,44.06,28.6,456,1,3,2,0,0,0
CL102800,26.0,Lima,Postpago Premium,18 meses,69,111.24,23.1,472,0,1,0,6,1,0
CL106637,51.0,La Libertad,Postpago Plus,Anual,96,74.84,40.0,325,1,1,2,2,1,0
CL104437,22.0,Áncash,Prepago,Mensual,30,21.27,7.2,245,0,2,1,1,1,0
CL104314,37.0,Lima,Prepago,Mensual,30,20.78,14.0,167,2,0,0,0,1,0
CL100007,61.0,Junín,Postpago Plus,18 meses,24,64.91,11.6,433,1,2,2,0,1,0
CL102067,39.0,Lima,Postpago Premium,Anual,28,135.89,15.5,744,1,1,0,9,1,0
CL102797,56.0,La Libertad,Prepago,Mensual,9,30.25,2.6,135,1,1,0,5,1,0
CL101791,20.0,Lima,Prepago,Mensual,6,21.48,1.7,149,1,1,2,6,1,0
CL106611,50.0,Lima,Prepago,Mensual,17,22.82,9.8,99,2,0,0,2,0,0
CL102304,47.0,Piura,Postpago Básico,Mensual,4,35.12,10.7,299,1,0,3,14,1,0
CL107168,41.0,Cusco,Postpago Básico,18 meses,1,37.59,16.1,334,1,1,1,8,0,0
CL106876,33.0,Lima,Prepago,Mensual,8,26.29,21.2,209,1,2,0,13,0,0
CL100502,29.0,La Libertad,Postpago Premium,Anual,51,107.27,6.5,661,0,1,1,4,1,0
CL106091,35.0,Lima,Prepago,Mensual,22,21.95,5.0,384,0,0,0,7,1,0
CL102725,43.0,Áncash,Postpago Plus,Anual,62,80.5,23.1,320,0,1,1,6,1,0
CL105403,47.0,Lima,Prepago,Mensual,24,27.32,5.8,354,0,2,0,0,0,0
CL103744,39.0,Junín,Prepago,Mensual,15,27.86,,215,2,0,2,3,0,0
CL105570,19.0,Lima,Prepago,Mensual,14,29.65,6.8,350,2,1,1,4,0,0
CL100289,39.0,Lima,Prepago,Mensual,41,26.29,12.3,262,0,3,1,3,1,0
CL107034,18.0,Áncash,Prepago,Mensual,17,26.7,4.3,538,0,0,1,6,1,0
CL103200,33.0,Cusco,Postpago Plus,Mensual,24,67.89,8.0,398,0,2,1,2,1,0
CL102900,66.0,Lima,Postpago Básico,Anual,7,56.94,24.5,417,0,2,1,17,1,0
CL107143,18.0,Lima,Prepago,Mensual,10,23.57,4.0,400,1,0,1,2,0,0
CL100503,42.0,Arequipa,Postpago Básico,Anual,24,41.82,18.4,342,0,3,2,4,1,0
CL102604,59.0,Lima,Prepago,Mensual,1,24.03,11.5,289,2,1,1,6,1,0
CL104914,19.0,Lima,Prepago,Mensual,8,23.77,2.4,533,0,2,0,2,1,0
CL100452,18.0,Lambayeque,Postpago Plus,18 meses,5,66.2,8.3,399,1,0,0,1,0,0
CL105077,49.0,Áncash,Prepago,Mensual,6,25.99,3.2,408,1,0,2,0,1,0
CL103334,37.0,Cusco,Prepago,Mensual,17,23.72,10.9,191,0,1,2,6,1,0
CL103433,29.0,Lima,Prepago,Mensual,16,23.77,15.7,260,1,0,1,0,0,0
CL104436,36.0,Lima,Postpago Plus,18 meses,2,79.3,35.1,451,1,0,2,7,1,0
CL103569,51.0,Arequipa,Prepago,Mensual,69,27.84,7.3,386,1,1,0,0,0,0
CL104382,47.0,La Libertad,Prepago,Mensual,3,25.52,7.5,144,3,0,1,0,0,0
CL103782,59.0,Lima,Postpago Premium,Mensual,3,98.16,10.1,525,0,2,2,7,0,1
CL104864,30.0,Lima,Postpago Básico,Mensual,46,36.88,5.0,312,0,0,2,9,1,0
CL105315,40.0,La Libertad,Postpago Básico,Mensual,1,34.14,15.2,315,0,0,1,8,1,0
CL101457,28.0,Cusco,Postpago Básico,Mensual,10,51.97,8.0,193,0,0,1,0,0,0
CL106658,38.0,Lambayeque,Postpago Plus,18 meses,21,80.73,29.2,484,1,0,0,3,1,0
CL105670,56.0,Cusco,Postpago Básico,Anual,15,45.64,16.2,379,1,1,0,1,1,1
CL100084,60.0,Arequipa,Prepago,Mensual,11,28.03,1.9,427,1,0,0,0,0,0
CL101649,19.0,Arequipa,Postpago Plus,18 meses,8,83.3,44.4,567,1,1,0,1,1,0
CL106031,45.0,Lima,Postpago Básico,Mensual,55,42.09,11.2,496,0,1,1,4,1,0
CL102917,42.0,Cusco,Postpago Plus,Mensual,17,73.0,44.8,422,1,1,2,1,1,0
CL103268,18.0,Lima,Postpago Premium,Mensual,11,72.16,26.1,426,0,1,0,0,1,0
CL100336,57.0,Lima,Prepago,Mensual,3,28.64,15.6,210,0,0,0,1,0,0
CL103491,18.0,Lima,Prepago,Mensual,4,19.96,10.3,540,3,1,1,2,0,0
CL104271,58.0,Arequipa,Postpago Básico,Mensual,8,48.42,10.1,440,0,1,0,4,1,1
CL103417,18.0,Lambayeque,Postpago Plus,Mensual,20,64.55,5.5,295,0,0,5,1,0,0
CL103643,35.0,Lima,Prepago,Mensual,4,31.17,8.9,355,2,1,0,2,1,0
CL106631,30.0,Áncash,Prepago,Mensual,13,35.41,4.1,192,0,1,1,6,1,1
CL100963,46.0,Junín,Prepago,Mensual,5,22.25,,446,1,1,1,1,1,0
CL103783,35.0,Arequipa,Prepago,Mensual,6,21.72,20.4,321,2,0,1,0,0,0
CL101045,26.0,Arequipa,Prepago,Mensual,53,16.87,6.7,20,0,0,1,3,0,0
CL102960,41.0,Lima,Postpago Plus,Anual,85,71.52,17.3,477,0,1,2,4,1,0
CL103254,27.0,Piura,Prepago,Mensual,27,27.66,24.0,282,0,0,0,7,0,0
CL105210,40.0,Lima,Postpago Básico,Anual,1,32.27,31.2,503,0,2,1,5,1,0
CL102287,57.0,Lima,Postpago Plus,Mensual,5,81.28,19.5,623,1,0,0,7,1,1
CL107415,48.0,Lambayeque,Postpago Plus,Mensual,41,66.99,7.1,245,1,1,3,4,1,1
CL101743,43.0,Piura,Postpago Premium,Mensual,67,72.39,28.9,779,0,2,0,4,1,0
CL107413,35.0,Cusco,Postpago Básico,Mensual,7,47.24,23.2,371,0,0,1,7,1,1
CL106707,25.0,Áncash,Postpago Básico,Mensual,11,42.35,8.0,481,1,0,1,3,1,0
CL104603,53.0,Lima,Postpago Básico,18 meses,71,45.73,6.6,329,1,0,1,2,1,0
CL107012,18.0,La Libertad,Prepago,Mensual,10,29.42,17.2,268,0,0,1,3,1,0
CL105718,43.0,Lima,Prepago,Mensual,7,30.74,4.2,373,0,0,1,2,1,0
CL103794,34.0,La Libertad,Postpago Básico,Mensual,9,45.48,8.8,493,2,1,2,9,1,0
CL100702,26.0,Lima,Prepago,Mensual,24,28.06,4.5,329,1,0,0,0,0,0
CL100941,56.0,La Libertad,Postpago Plus,Mensual,55,74.4,24.9,423,0,2,0,0,1,0
CL102567,18.0,La Libertad,Prepago,Mensual,35,23.31,11.4,220,1,0,3,2,0,0
CL103071,20.0,Junín,Postpago Premium,Anual,10,126.27,7.1,590,0,0,1,19,1,0
CL106656,34.0,La Libertad,Postpago Básico,18 meses,64,33.79,15.3,450,1,2,0,12,0,0
CL104013,21.0,Lima,Prepago,Mensual,6,27.87,18.8,337,0,2,0,2,0,0
CL100037,39.0,Lima,Postpago Básico,Mensual,96,35.63,8.9,272,0,2,3,10,0,0
CL104254,,Junín,Postpago Plus,Anual,25,65.37,13.4,384,0,1,1,0,1,0
CL103524,24.0,Lima,Postpago Básico,18 meses,15,55.03,9.1,252,1,0,1,2,1,0
CL101683,,La Libertad,Prepago,Mensual,1,31.96,7.8,438,2,0,2,1,1,1
CL104845,31.0,Lima,Prepago,Mensual,40,23.01,10.2,184,1,1,1,6,0,0
CL107259,41.0,Lambayeque,Prepago,Mensual,14,26.72,11.6,244,0,0,1,0,1,0
CL105905,33.0,Lambayeque,Postpago Plus,Anual,40,65.32,15.1,430,0,1,1,3,1,0
CL101829,39.0,Lima,Postpago Básico,Anual,46,44.72,42.7,393,0,1,4,2,1,0
CL106078,32.0,Lima,Prepago,Mensual,46,29.64,12.5,0,1,1,3,3,1,0
CL104946,42.0,Lima,Postpago Básico,Anual,18,53.42,27.8,545,1,0,2,0,0,0
CL100546,60.0,Lambayeque,Postpago Básico,Mensual,20,54.87,5.6,429,0,0,2,8,1,0
CL106830,44.0,Lima,Postpago Básico,Anual,1,40.69,7.1,382,2,1,1,1,1,0
CL102160,39.0,Lima,Postpago Básico,Mensual,4,49.56,17.4,357,0,2,1,0,0,1
CL105568,39.0,Arequipa,Prepago,Mensual,17,25.63,6.8,436,1,0,2,24,1,1
CL106682,27.0,Lima,Postpago Básico,Anual,12,46.73,,342,0,0,1,0,1,0
CL100677,59.0,La Libertad,Postpago Básico,Mensual,39,53.21,9.0,475,0,1,1,1,1,0
CL101201,21.0,Lima,Postpago Básico,Mensual,91,52.71,27.1,260,0,2,5,13,1,0
CL100430,37.0,Lima,Postpago Premium,18 meses,15,107.09,12.7,805,1,0,0,6,1,0
CL102225,23.0,Lima,Prepago,Mensual,6,25.17,19.0,292,0,1,0,9,1,0
CL101296,41.0,Lima,Prepago,Mensual,4,20.5,10.7,406,0,0,3,0,1,0
CL107130,26.0,Lambayeque,Postpago Básico,Anual,26,44.78,13.5,505,1,0,0,2,1,0
CL100075,18.0,Cusco,Prepago,Mensual,96,20.46,3.6,483,1,1,3,1,1,0
CL105391,30.0,Lima,Postpago Básico,Anual,3,42.53,10.7,400,0,0,2,2,1,0
CL104504,32.0,Lima,Prepago,Mensual,18,24.49,2.7,337,0,1,1,15,0,0
CL105828,27.0,Lima,Postpago Básico,Anual,41,37.47,17.5,517,1,2,3,1,0,1
CL107272,51.0,Lima,Prepago,Mensual,4,26.43,7.3,382,0,0,3,1,0,0
CL101811,38.0,Lambayeque,Postpago Básico,Anual,6,48.35,12.9,410,0,0,0,0,1,0
CL104373,31.0,Lambayeque,Prepago,Mensual,40,26.41,7.7,253,0,2,1,3,0,0
CL101947,38.0,Arequipa,Postpago Premium,Anual,58,126.12,16.0,672,1,1,1,4,0,0
CL104260,69.0,La Libertad,Postpago Premium,Anual,1,54.28,27.9,584,1,0,1,3,1,0
CL106625,25.0,Lima,Postpago Premium,18 meses,3,134.88,31.1,659,0,1,3,9,0,1
CL100305,22.0,Junín,Postpago Básico,Mensual,38,44.31,3.4,38,2,2,1,3,1,0
CL105633,44.0,Lima,Prepago,Mensual,27,30.09,6.2,266,0,1,2,0,1,0
CL102855,47.0,Junín,Postpago Premium,Anual,10,125.82,79.5,365,1,4,2,5,1,0
CL103355,25.0,Áncash,Prepago,Mensual,45,28.07,4.5,389,0,0,1,1,1,0
CL104622,48.0,Lima,Postpago Básico,Mensual,24,47.98,13.4,479,0,0,1,0,0,0
CL101986,40.0,Lima,Prepago,Mensual,29,24.24,9.2,162,1,1,4,8,1,0
CL103758,21.0,Lima,Postpago Premium,Anual,68,133.59,51.2,505,0,0,0,4,1,0
CL103998,57.0,Áncash,Prepago,Mensual,7,24.16,9.3,149,0,0,1,3,1,0
CL102710,47.0,Lima,Postpago Premium,Mensual,21,115.02,13.5,353,0,2,1,1,0,0
CL105199,44.0,Junín,Postpago Básico,Anual,8,35.11,3.7,527,0,2,4,8,0,0
CL103698,46.0,Lima,Prepago,Mensual,19,26.1,4.5,417,0,0,3,4,1,1
CL100994,22.0,Lima,Postpago Premium,18 meses,38,114.63,15.7,458,0,2,1,0,1,0
CL105851,42.0,Lima,Postpago Plus,Anual,30,87.35,33.2,400,0,3,3,3,1,1
CL101658,49.0,Lima,Postpago Básico,Anual,96,31.26,15.2,330,2,1,1,8,1,0
CL104237,18.0,Lima,Postpago Plus,18 meses,44,77.23,6.0,393,0,1,2,5,1,0
CL104912,18.0,Lambayeque,Postpago Básico,18 meses,78,59.9,27.1,401,0,1,3,2,1,0
CL105169,30.0,Lima,Prepago,Mensual,23,21.85,13.0,265,0,3,1,5,0,0
CL106330,37.0,Lima,Postpago Básico,Anual,20,48.29,39.4,374,0,0,0,2,1,0
CL101246,39.0,Lima,Postpago Básico,Mensual,4,43.91,2.3,363,2,0,1,13,0,1
CL107492,31.0,Lambayeque,Postpago Plus,18 meses,11,87.07,13.0,442,3,0,2,8,1,0
CL105361,23.0,Piura,Prepago,Mensual,9,26.59,6.7,61,0,0,1,8,0,0
CL101964,50.0,Lima,Postpago Plus,Anual,13,66.63,26.4,324,1,1,1,11,1,0
CL106698,18.0,Lima,Postpago Plus,Mensual,12,51.38,5.5,480,0,1,2,2,1,0
CL104816,62.0,Lima,Prepago,Mensual,3,29.19,15.3,14,0,1,3,2,1,1
CL101873,33.0,La Libertad,Postpago Premium,Anual,9,109.33,7.9,448,3,2,0,3,1,0
CL101265,18.0,Lima,Postpago Plus,Mensual,6,63.27,22.4,512,1,1,0,5,1,0
CL102634,33.0,Lima,Postpago Básico,Mensual,34,32.0,10.0,488,1,1,1,1,0,0
CL103154,48.0,Cusco,Prepago,Mensual,29,14.21,17.4,278,0,1,1,2,0,0
CL105892,49.0,Lima,Postpago Básico,Mensual,8,48.39,6.6,306,1,0,1,4,0,1
CL106424,33.0,La Libertad,Prepago,Mensual,41,24.52,1.9,308,1,0,0,3,0,0
CL104253,32.0,Piura,Postpago Básico,Mensual,93,42.93,3.1,394,0,0,2,0,1,0
CL103516,71.0,Junín,Postpago Básico,Anual,62,36.2,18.5,442,0,1,2,3,1,0
CL100642,38.0,La Libertad,Prepago,Mensual,23,22.37,5.9,155,0,1,0,1,0,1
CL106960,36.0,Lima,Prepago,Mensual,49,29.32,3.3,174,0,1,2,4,1,0
CL106748,37.0,Lima,Postpago Básico,Anual,27,45.26,18.0,513,1,0,2,6,1,0
CL103018,32.0,Áncash,Prepago,Mensual,29,27.48,11.1,331,0,1,2,0,1,0
CL101750,36.0,Arequipa,Postpago Básico,Mensual,9,43.32,32.4,0,0,0,1,7,1,0
CL102543,55.0,Áncash,Prepago,Mensual,26,19.0,19.9,351,0,1,1,0,1,1
CL101816,45.0,Lima,Postpago Plus,Mensual,10,44.52,14.7,519,1,0,0,0,1,0
CL100101,32.0,Lima,Postpago Plus,Mensual,35,52.69,25.6,676,0,0,0,7,1,0
CL104767,48.0,Cusco,Postpago Básico,18 meses,22,38.79,30.6,486,1,1,2,9,1,0
CL105742,56.0,Lima,Postpago Plus,Anual,30,68.46,22.2,428,1,0,0,3,1,0
CL106990,36.0,Piura,Prepago,Mensual,1,22.53,0.4,127,0,0,1,3,1,0
CL106677,39.0,Lima,Postpago Plus,Anual,3,52.32,9.3,420,0,0,2,1,0,0
CL102708,34.0,Cusco,Prepago,Mensual,13,23.48,8.1,278,0,0,1,0,1,0
CL101016,36.0,Lima,Postpago Básico,Anual,6,37.92,8.4,491,1,0,3,2,0,0
CL104795,46.0,La Libertad,Prepago,Mensual,88,24.5,,284,0,0,2,8,1,0
CL103915,25.0,Cusco,Prepago,Mensual,47,22.87,22.3,250,0,0,1,0,0,1
CL104801,18.0,La Libertad,Prepago,Mensual,23,34.23,26.2,338,0,1,1,9,1,0
CL106271,31.0,Cusco,Prepago,Mensual,16,24.91,8.8,306,0,1,0,3,0,1
CL101204,18.0,Áncash,Prepago,Mensual,15,26.07,10.5,336,0,0,3,5,1,1
CL105099,24.0,Arequipa,Postpago Plus,Anual,96,54.4,17.6,371,0,1,4,1,1,0
CL101654,49.0,Junín,Postpago Premium,18 meses,2,108.84,63.7,754,2,2,0,1,1,0
CL104862,37.0,Áncash,Prepago,Mensual,12,27.67,10.7,337,1,0,0,0,0,0
CL100362,48.0,Junín,Prepago,Mensual,9,23.93,13.0,46,1,1,0,1,1,0
CL105538,34.0,Arequipa,Prepago,Mensual,1,26.82,7.5,255,1,1,3,4,1,1
CL104697,21.0,Cusco,Postpago Básico,Mensual,40,55.34,,476,1,0,0,5,0,0
CL107184,47.0,Lambayeque,Prepago,Mensual,29,23.85,9.7,418,1,0,2,1,0,0
CL105108,18.0,Junín,Postpago Básico,Mensual,64,49.41,5.4,331,0,0,0,0,1,0
CL106514,59.0,Arequipa,Prepago,Mensual,12,25.04,1.5,255,0,2,1,2,0,1
CL107356,40.0,Lambayeque,Postpago Plus,Mensual,54,47.86,12.7,448,0,1,0,0,1,0
CL107115,18.0,Lima,Postpago Plus,Mensual,3,69.42,18.7,536,0,3,0,1,1,0
CL106621,32.0,Lambayeque,Prepago,Mensual,9,24.74,16.8,345,0,2,2,4,0,0
CL101375,27.0,Junín,Prepago,Mensual,14,23.08,13.9,411,0,1,4,5,0,0
CL103039,61.0,Áncash,Postpago Básico,Mensual,31,56.78,7.0,360,1,0,0,2,1,0
CL101419,44.0,Lima,Postpago Premium,Anual,96,92.84,32.0,480,0,1,1,4,0,0
CL105190,49.0,Arequipa,Postpago Básico,18 meses,4,45.69,7.2,291,0,2,1,3,1,1
CL105450,45.0,Lima,Prepago,Mensual,1,28.82,6.6,185,2,0,3,2,0,0
CL103376,45.0,Arequipa,Prepago,Mensual,21,25.93,14.6,122,1,0,1,16,0,0
CL104725,47.0,Lambayeque,Prepago,Mensual,1,17.78,6.1,327,0,0,1,2,1,0
CL101340,33.0,Lima,Prepago,Mensual,2,23.59,2.6,279,1,1,1,10,0,1
CL103413,18.0,Lima,Prepago,Mensual,4,25.29,10.1,203,1,0,2,7,0,0
CL103213,71.0,Lima,Postpago Básico,18 meses,10,49.14,13.3,307,1,1,2,5,1,0
CL103739,26.0,Lambayeque,Postpago Básico,Anual,55,40.37,31.0,230,0,0,1,0,1,0
CL101905,27.0,Lima,Postpago Básico,Anual,20,51.68,22.5,413,0,0,0,14,1,0
CL102891,33.0,Junín,Postpago Premium,18 meses,1,119.96,12.4,478,1,2,1,10,1,0
CL101203,62.0,Lima,Postpago Plus,18 meses,44,83.94,31.6,511,0,1,2,7,1,0
CL106506,20.0,Arequipa,Postpago Premium,Anual,3,91.34,28.4,552,0,0,1,8,1,0
CL100679,37.0,Lambayeque,Prepago,Mensual,16,19.14,14.5,299,1,2,1,2,1,0
CL100272,53.0,Lima,Prepago,Mensual,12,28.18,6.8,519,0,0,0,9,1,0
CL104589,18.0,La Libertad,Postpago Plus,Anual,3,82.83,16.2,314,1,1,1,8,1,0
CL104167,52.0,Lima,Postpago Básico,18 meses,67,36.48,43.1,351,0,0,2,1,0,0
CL102463,43.0,Áncash,Postpago Básico,Mensual,35,47.73,27.2,455,0,1,1,3,1,0
CL104164,40.0,Áncash,Postpago Básico,Anual,1,37.0,19.1,437,3,2,0,0,1,0
CL103750,38.0,Lima,Prepago,Mensual,38,28.49,12.1,262,0,0,0,0,1,0
CL103373,49.0,Áncash,Prepago,Mensual,68,17.36,4.4,367,1,0,3,10,1,0
CL106961,48.0,Arequipa,Prepago,Mensual,35,27.48,16.7,256,0,0,1,0,0,0
CL103728,54.0,Lima,Postpago Plus,18 meses,2,59.64,26.2,446,3,3,1,0,0,0
CL101101,50.0,Áncash,Prepago,Mensual,96,22.91,2.4,247,0,2,0,4,0,0
CL104409,38.0,Junín,Prepago,Mensual,35,25.95,14.3,182,0,0,3,5,1,1
CL101508,25.0,Lima,Prepago,Mensual,5,21.92,16.2,240,0,2,1,0,0,0
CL102985,43.0,Lambayeque,Prepago,Mensual,9,30.18,6.8,339,0,0,3,7,0,0
CL101014,26.0,Lima,Prepago,Mensual,5,24.99,22.8,480,2,1,1,3,0,0
CL104921,27.0,La Libertad,Prepago,Mensual,7,23.4,6.5,132,2,0,6,1,1,0
CL101752,34.0,La Libertad,Postpago Plus,Anual,8,86.43,10.9,373,2,1,2,1,0,1
CL105026,53.0,Lambayeque,Postpago Básico,Mensual,10,51.69,27.6,238,0,3,0,2,1,0
CL102486,33.0,Arequipa,Postpago Plus,Anual,7,68.48,1.8,544,0,1,0,1,1,0
CL106115,21.0,Lima,Postpago Plus,Mensual,31,82.22,5.7,301,1,0,0,4,0,0
CL104525,46.0,Áncash,Postpago Básico,Mensual,3,35.09,5.3,224,1,0,2,2,1,0
CL100086,19.0,Lima,Postpago Plus,Mensual,7,81.03,5.9,413,0,1,0,1,1,1
CL104765,44.0,Lima,Prepago,Mensual,50,25.04,5.2,453,2,0,1,6,1,0
CL106220,19.0,Lima,Postpago Básico,Mensual,7,42.31,13.9,381,1,1,0,5,1,0
CL102818,42.0,Lima,Postpago Básico,Anual,17,47.26,4.4,496,0,0,1,0,1,0
CL105075,37.0,Arequipa,Prepago,Mensual,17,24.85,9.9,182,0,0,0,4,0,0
CL102223,20.0,Piura,Prepago,Mensual,35,24.59,6.1,350,2,0,1,15,0,0
CL106289,25.0,Arequipa,Postpago Plus,Anual,20,77.44,4.1,353,1,2,2,5,0,0
CL100662,30.0,Arequipa,Prepago,Mensual,10,29.97,,455,0,2,3,1,1,0
CL100935,46.0,Piura,Prepago,Mensual,25,28.83,12.7,305,2,0,2,4,1,0
CL105934,18.0,Lima,Prepago,Mensual,33,23.84,9.3,240,1,0,1,0,1,1
CL100876,28.0,Lima,Postpago Básico,Anual,56,58.21,27.9,504,0,0,3,9,1,0
CL102022,44.0,Lima,Prepago,Mensual,67,21.09,11.6,303,2,1,3,2,1,0
CL107042,47.0,La Libertad,Prepago,Mensual,7,26.39,13.8,205,2,0,2,4,1,0
CL104940,26.0,Piura,Postpago Plus,18 meses,26,59.27,6.2,553,3,0,0,5,0,0
CL106485,23.0,La Libertad,Postpago Plus,18 meses,29,76.2,16.4,189,0,1,1,0,1,0
CL101932,25.0,Piura,Postpago Plus,Mensual,35,70.66,6.6,498,0,3,3,1,0,0
CL105534,18.0,Arequipa,Postpago Plus,18 meses,12,73.32,4.1,427,2,1,3,0,1,0
CL105048,24.0,Arequipa,Prepago,Mensual,12,21.27,3.9,216,0,1,0,1,1,0
CL106528,39.0,Arequipa,Postpago Básico,Anual,14,33.21,22.5,393,0,0,3,3,1,0
CL103004,46.0,Lima,Prepago,Mensual,7,23.5,14.1,111,0,0,0,9,1,0
CL101245,46.0,Lima,Prepago,Mensual,53,26.48,9.2,320,0,0,1,0,0,0
CL105067,32.0,La Libertad,Prepago,Mensual,4,22.29,5.9,334,0,2,1,1,1,0
CL103302,37.0,Piura,Prepago,Mensual,19,19.88,16.3,450,0,1,3,1,1,0
CL103318,39.0,Lima,Prepago,Mensual,3,27.04,4.9,503,1,0,2,2,0,1
CL105330,43.0,Arequipa,Postpago Plus,Anual,29,83.21,27.7,598,0,0,1,4,1,0
