id_cliente,edad,departamento,plan,tipo_contrato,meses_antiguedad,cargo_mensual_soles,gb_datos_mes,minutos_llamadas_mes,lineas_adicionales,tickets_soporte_6m,caidas_servicio_mes,dias_ultimo_pago_vencido,factura_electronica,churn
CL104688,41.0,Lima,Postpago Plus,18 meses,30,54.09,15.1,459,0,1,0,13,0,0
CL104251,39.0,Lima,Prepago,Mensual,12,23.89,21.4,136,0,0,1,6,0,0
CL101855,68.0,Piura,Postpago Premium,Mensual,51,134.54,12.2,513,0,0,2,1,1,0
CL100733,32.0,Junín,Postpago Básico,18 meses,6,53.34,7.8,355,1,0,1,1,0,0
CL104768,61.0,Lima,Prepago,Mensual,1,26.67,5.5,177,0,1,2,0,1,0
CL103969,44.0,Lima,Prepago,Mensual,21,32.0,16.4,331,2,2,0,0,1,0
CL101592,40.0,Lima,Postpago Premium,Anual,26,106.98,52.4,533,0,1,1,2,0,0
CL103927,34.0,Lima,Postpago Plus,Mensual,64,73.52,10.0,372,0,0,2,3,1,0
CL105071,57.0,Lambayeque,Prepago,Mensual,5,26.95,12.2,396,1,3,3,3,0,1
CL101620,50.0,La Libertad,Prepago,Mensual,63,32.79,3.6,249,0,1,0,1,1,0
CL106804,35.0,Piura,Postpago Plus,Anual,60,55.97,18.6,297,1,0,5,6,1,0
CL100779,37.0,Arequipa,Postpago Plus,18 meses,22,58.54,9.5,534,0,1,1,0,0,0
CL104513,50.0,Lambayeque,Prepago,Mensual,64,24.57,18.0,527,2,0,1,0,0,0
CL102806,27.0,Lima,Prepago,Mensual,2,33.49,11.2,383,0,0,0,12,1,0
CL104623,35.0,Lima,Postpago Plus,Anual,17,56.8,15.2,527,0,2,0,7,1,0
CL103272,57.0,La Libertad,Postpago Básico,Mensual,23,37.75,40.8,362,2,0,1,0,0,0
CL100984,43.0,Lima,Prepago,Mensual,40,27.94,19.3,488,0,1,2,1,1,0
CL105764,31.0,Lima,Postpago Básico,18 meses,19,41.96,4.4,415,1,0,1,9,0,1
CL100484,49.0,Arequipa,Prepago,Mensual,5,22.15,5.2,296,0,3,1,0,1,0
CL106687,31.0,Lambayeque,Postpago Plus,18 meses,41,61.54,6.7,552,0,0,2,0,1,0
CL103382,49.0,Lambayeque,Postpago Premium,Mensual,33,127.12,,678,1,0,1,0,0,0
CL101602,38.0,Lima,Postpago Básico,Anual,27,43.36,5.7,358,1,0,3,0,1,0
CL107431,45.0,Arequipa,Postpago Básico,18 meses,23,37.06,32.2,285,0,0,2,0,0,0
CL100234,59.0,Arequipa,Postpago Premium,Anual,25,96.49,22.7,440,0,1,0,5,1,0
CL107381,35.0,Lima,Prepago,Mensual,12,21.57,11.3,233,0,0,1,1,0,1
CL101835,42.0,La Libertad,Prepago,Mensual,43,23.94,0.5,255,2,2,1,3,0,0
CL100807,25.0,Áncash,Prepago,Mensual,44,28.44,13.0,323,2,1,0,3,0,0
CL100424,46.0,Arequipa,Postpago Básico,Anual,33,41.46,2.7,484,0,0,3,0,1,0
CL106708,36.0,Lima,Postpago Básico,Mensual,23,41.01,11.3,827,1,1,1,0,0,1
CL105814,61.0,Arequipa,Postpago Básico,18 meses,28,38.04,19.3,411,1,2,1,2,1,0
CL107300,26.0,Junín,Postpago Básico,Anual,1,57.54,13.8,466,0,2,3,2,0,0
CL104844,51.0,Áncash,Postpago Básico,Mensual,29,52.45,13.4,213,1,4,1,5,1,0
CL101604,59.0,Lambayeque,Prepago,Mensual,58,28.27,16.5,220,0,0,1,0,1,0
CL101632,45.0,Junín,Postpago Básico,Anual,5,52.34,13.7,373,2,1,1,1,1,1
CL102470,66.0,Lima,Postpago Básico,Mensual,46,40.44,3.5,442,0,0,0,3,0,0
CL104277,,Arequipa,Postpago Plus,Anual,77,69.51,12.3,501,3,2,2,14,1,0
CL104869,20.0,Lima,Postpago Básico,Mensual,50,43.93,2.0,343,0,1,0,2,0,0
CL106520,40.0,Lambayeque,Postpago Premium,Mensual,2,106.67,4.8,655,1,0,3,0,1,0
CL102565,48.0,Lima,Postpago Básico,18 meses,10,46.45,35.0,533,1,2,1,10,1,0
CL106523,50.0,Arequipa,Prepago,Mensual,19,24.41,24.9,489,0,2,4,2,0,1
CL103258,25.0,Lima,Postpago Básico,Anual,75,56.94,13.2,418,1,1,1,0,0,0
CL103822,30.0,Arequipa,Postpago Básico,Anual,76,57.04,7.4,407,3,0,0,0,1,0
CL100085,23.0,Lima,Prepago,Mensual,2,24.42,7.6,167,0,1,3,3,1,1
CL103678,33.0,Lima,Prepago,Mensual,9,25.62,14.1,79,1,0,3,1,1,0
CL107474,49.0,Lima,Postpago Básico,Anual,7,35.22,,194,0,0,1,0,1,0
CL106884,18.0,Lambayeque,Postpago Premium,Anual,32,104.98,12.4,355,1,1,1,2,1,0
CL106720,41.0,Cusco,Postpago Básico,18 meses,39,42.96,9.0,366,2,0,1,2,0,0
CL106819,44.0,Lima,Postpago Premium,Anual,35,100.91,28.8,795,0,2,2,0,1,0
CL105911,43.0,Lima,Prepago,Mensual,28,25.17,18.8,343,0,0,1,19,1,0
CL104327,28.0,Lima,Postpago Plus,Anual,12,75.63,43.4,549,1,2,0,2,0,0
CL101617,39.0,Arequipa,Postpago Básico,Mensual,20,51.41,5.0,251,0,1,1,1,0,0
CL102084,41.0,Lima,Postpago Básico,Mensual,24,52.39,12.0,376,0,0,0,0,1,0
CL101102,35.0,Arequipa,Postpago Plus,Mensual,2,72.91,8.1,333,0,1,1,1,1,0
CL104169,30.0,Arequipa,Postpago Básico,Anual,55,39.7,11.2,507,1,0,3,0,1,0
CL104256,18.0,La Libertad,Prepago,Mensual,23,18.31,6.7,275,2,1,0,0,0,0
CL102430,38.0,Cusco,Postpago Plus,Mensual,13,103.16,28.4,540,1,3,2,1,1,0
CL100083,32.0,Lima,Prepago,Mensual,25,22.96,9.2,313,0,1,0,1,1,0
CL105514,29.0,Lima,Prepago,Mensual,18,29.88,16.1,0,2,0,1,5,0,0
CL101165,38.0,Áncash,Postpago Plus,Mensual,4,70.2,25.5,388,1,2,0,1,1,0
CL104351,38.0,Cusco,Prepago,Mensual,3,24.93,3.1,303,2,2,6,0,0,1
CL105036,46.0,Lima,Postpago Plus,18 meses,15,74.48,25.3,362,0,0,2,4,0,0
CL101368,47.0,Lima,Prepago,Mensual,16,29.04,3.4,351,0,3,3,0,0,1
CL102188,61.0,Lima,Prepago,Mensual,8,22.04,11.7,35,1,0,2,2,1,0
CL107239,26.0,Lima,Postpago Plus,Anual,7,67.85,15.7,547,0,0,2,8,1,0
CL103322,46.0,Piura,Postpago Plus,Mensual,18,66.42,3.3,464,1,1,1,6,1,0
CL106761,18.0,La Libertad,Postpago Básico,Anual,24,53.87,9.7,383,0,0,2,5,0,0
CL103519,45.0,Cusco,Postpago Plus,Mensual,56,79.34,9.5,354,0,1,1,3,1,0
CL100089,33.0,Lima,Postpago Básico,Mensual,15,41.11,39.4,438,1,1,4,0,0,1
CL100082,29.0,Áncash,Postpago Plus,Mensual,2,66.25,11.4,539,0,2,2,0,1,0
CL107434,49.0,Áncash,Prepago,Mensual,2,28.87,5.9,265,0,1,0,0,0,0
CL106873,46.0,Cusco,Prepago,Mensual,6,24.54,7.0,322,1,1,1,5,0,0
CL104020,57.0,Lima,Prepago,Mensual,8,24.42,13.0,381,2,1,0,0,1,0
CL105166,32.0,Áncash,Prepago,Mensual,4,26.06,,359,0,1,4,1,0,0
CL103273,23.0,Lima,Postpago Plus,Anual,20,75.75,6.1,371,3,0,0,3,0,0
CL102132,43.0,Lima,Postpago Premium,Mensual,18,111.82,77.6,602,1,1,0,3,1,0
CL101084,37.0,Cusco,Postpago Premium,Anual,4,102.28,39.5,666,3,0,2,4,0,0
CL100061,46.0,La Libertad,Postpago Básico,Mensual,55,56.0,12.6,316,2,0,0,4,1,0
CL103936,25.0,Lima,Prepago,Mensual,16,19.86,,375,2,1,2,2,1,0
CL100907,38.0,Lambayeque,Prepago,Mensual,1,24.35,9.3,338,0,3,0,2,1,1
CL102054,34.0,Arequipa,Prepago,Mensual,27,25.01,10.4,384,0,1,1,2,1,0
CL106699,31.0,Piura,Postpago Básico,Anual,1,38.39,10.2,398,2,0,1,1,1,0
CL101864,62.0,Lima,Postpago Básico,Mensual,22,39.01,29.1,326,0,1,1,0,1,0
CL105821,26.0,Lambayeque,Postpago Plus,Mensual,29,70.73,3.8,564,1,1,1,1,1,0
CL101518,59.0,La Libertad,Prepago,Mensual,23,16.18,22.5,356,2,0,2,18,1,1
CL104668,42.0,Cusco,Postpago Plus,Mensual,2,37.42,12.8,394,1,2,1,0,0,1
CL103735,37.0,Piura,Postpago Premium,18 meses,23,112.46,8.4,516,2,0,1,7,0,0
CL106686,49.0,Lima,Postpago Premium,Anual,18,90.21,20.1,384,0,0,3,0,1,0
CL104065,46.0,Lima,Postpago Plus,Mensual,7,73.38,38.5,583,2,2,2,5,0,0
CL100901,18.0,Lima,Prepago,Mensual,7,15.53,6.6,357,0,2,0,1,1,0
CL106848,30.0,Lima,Prepago,Mensual,5,25.58,,290,1,1,1,6,0,1
CL101347,20.0,Piura,Prepago,Mensual,28,29.95,8.2,185,1,0,2,2,1,0
CL103823,40.0,Piura,Prepago,Mensual,4,23.91,12.8,464,1,0,1,3,1,1
CL104659,31.0,Lima,Prepago,Mensual,9,25.47,11.4,287,0,2,1,6,1,0
CL105086,23.0,Lima,Postpago Plus,Anual,7,67.93,14.5,364,2,2,2,1,1,0
CL107337,49.0,La Libertad,Postpago Básico,Anual,42,46.18,10.5,121,1,1,2,1,0,0
CL104468,36.0,Junín,Postpago Premium,Anual,15,111.94,25.8,650,1,0,1,6,1,0
CL105095,37.0,Cusco,Postpago Básico,18 meses,12,47.45,,270,1,0,2,6,1,0
CL103467,52.0,Lima,Prepago,Mensual,46,25.43,8.3,121,0,0,1,0,0,0
CL100108,24.0,Arequipa,Prepago,Mensual,30,26.28,3.7,269,0,1,0,5,0,0
CL102596,29.0,Lima,Prepago,Mensual,86,27.97,10.2,225,0,0,0,0,1,0
CL103677,25.0,Lima,Postpago Básico,Anual,11,36.97,9.3,661,0,1,0,2,0,0
CL107433,55.0,Arequipa,Prepago,Mensual,91,22.01,6.1,476,1,4,2,0,0,0
CL106934,48.0,Lima,Postpago Básico,18 meses,28,38.05,7.5,476,0,1,1,2,1,0
CL103860,30.0,Lima,Postpago Básico,18 meses,20,50.46,13.8,327,3,1,2,4,1,0
CL103908,27.0,Lima,Postpago Básico,Mensual,18,48.48,4.5,456,0,0,1,4,1,0
CL102707,40.0,Junín,Prepago,Mensual,2,29.36,4.1,189,0,1,0,12,1,0
CL104660,46.0,Lima,Postpago Plus,Mensual,23,72.44,1.0,378,0,0,2,0,0,0
CL104108,34.0,La Libertad,Postpago Premium,Anual,75,98.18,15.1,400,0,0,0,1,1,0
CL103972,22.0,Lima,Postpago Básico,Mensual,20,50.61,11.4,213,0,0,0,6,1,0
CL101479,46.0,La Libertad,Postpago Básico,Mensual,71,40.33,13.8,543,1,0,0,6,1,0
CL104909,25.0,Lambayeque,Prepago,Mensual,10,23.88,11.5,298,0,0,1,4,1,0
CL107055,26.0,La Libertad,Postpago Básico,Mensual,15,54.09,,300,0,1,0,0,1,0
CL107113,27.0,Junín,Postpago Básico,Mensual,2,48.28,16.2,376,2,0,1,4,1,0
CL102730,56.0,Lima,Prepago,Mensual,78,28.4,1.7,263,0,0,1,8,1,0
CL103689,49.0,Junín,Postpago Básico,18 meses,21,56.43,17.1,590,0,1,2,0,1,0
CL100158,46.0,Lambayeque,Postpago Plus,Mensual,9,65.89,17.6,386,0,0,1,14,1,0
CL103879,59.0,Lima,Postpago Básico,Mensual,75,36.76,4.0,387,1,0,0,1,0,0
CL105833,51.0,Cusco,Postpago Básico,Mensual,7,51.37,17.3,326,0,1,3,7,1,0
CL100527,31.0,La Libertad,Postpago Premium,Mensual,1,106.46,14.1,561,0,1,1,1,0,0
CL107006,35.0,Lima,Postpago Plus,Mensual,9,71.86,23.1,637,0,1,1,2,1,0
CL103109,42.0,Lima,Postpago Premium,Anual,8,126.35,19.9,585,1,1,0,1,1,0
CL106860,39.0,Arequipa,Prepago,Mensual,12,28.83,28.3,322,3,2,0,3,1,0
CL102193,37.0,Lima,Prepago,Mensual,13,16.16,1.6,155,0,0,1,3,1,1
CL103021,38.0,Arequipa,Postpago Plus,Mensual,78,84.42,22.1,249,0,1,0,1,0,0
CL102030,26.0,Arequipa,Prepago,Mensual,39,29.25,5.7,149,2,1,2,9,1,0
CL101192,20.0,La Libertad,Postpago Plus,Mensual,18,72.73,66.9,383,0,1,0,16,1,0
CL103769,27.0,Cusco,Postpago Básico,Mensual,65,38.76,12.1,226,0,0,0,0,0,0
CL104653,44.0,Junín,Prepago,Mensual,5,25.83,20.3,517,0,0,0,1,1,0
CL101496,60.0,Lima,Postpago Plus,Mensual,83,72.48,21.8,330,0,1,1,1,1,0
CL103770,22.0,Junín,Postpago Premium,18 meses,14,75.98,19.2,656,1,2,0,0,1,0
CL105442,31.0,La Libertad,Postpago Plus,Mensual,42,77.75,16.6,423,1,0,1,6,1,0
CL105372,18.0,Piura,Prepago,Mensual,4,29.44,3.6,455,1,0,3,8,1,0
CL100581,49.0,Arequipa,Postpago Básico,18 meses,32,56.39,22.4,592,1,1,1,4,1,0
CL106983,29.0,Lambayeque,Postpago Plus,Anual,40,69.05,28.3,269,0,0,0,3,1,0
CL104938,35.0,Áncash,Postpago Básico,Anual,63,45.34,21.0,406,0,0,2,2,0,0
CL105892,49.0,Lima,Postpago Básico,Mensual,8,48.39,6.6,306,1,0,1,4,0,1
CL100655,28.0,Lambayeque,Prepago,Mensual,15,28.8,16.0,430,1,3,3,1,0,1
CL105224,30.0,La Libertad,Postpago Básico,Mensual,14,48.64,16.6,433,0,0,1,2,1,0
CL106651,52.0,Arequipa,Postpago Premium,Mensual,11,100.29,19.8,639,0,1,1,14,1,0
CL100998,40.0,Cusco,Postpago Premium,18 meses,23,102.14,24.2,800,0,0,6,1,1,0
CL105846,41.0,Lima,Postpago Premium,Anual,10,121.93,32.7,497,1,0,2,7,0,0
CL105582,54.0,Lima,Prepago,Mensual,69,21.14,8.7,250,3,0,2,1,1,0
CL106233,50.0,Lima,Prepago,Mensual,47,26.01,5.1,288,0,1,0,3,1,0
CL101382,48.0,Junín,Postpago Básico,Mensual,16,47.34,24.6,440,0,1,1,1,1,0
CL101843,27.0,Cusco,Postpago Premium,Anual,44,116.42,18.0,498,0,1,2,10,1,0
CL104347,57.0,Lima,Postpago Plus,Mensual,21,65.77,11.6,277,1,0,1,3,1,0
CL106324,46.0,Lima,Postpago Básico,Mensual,9,38.75,24.7,426,1,3,3,1,1,0
CL101218,46.0,Lima,Postpago Básico,Mensual,26,53.38,8.2,422,0,2,1,0,0,0
CL102529,56.0,Piura,Postpago Básico,Mensual,15,38.32,15.2,364,2,1,0,10,1,0
CL100648,44.0,Lima,Postpago Básico,Mensual,11,36.51,5.7,523,0,1,2,3,1,0
CL105932,30.0,Lima,Prepago,Mensual,15,24.7,6.0,383,0,1,1,6,1,0
CL106514,59.0,Arequipa,Prepago,Mensual,12,25.04,1.5,255,0,2,1,2,0,1
CL101816,45.0,Lima,Postpago Plus,Mensual,10,44.52,14.7,519,1,0,0,0,1,0
CL102987,42.0,Lima,Postpago Básico,Mensual,96,32.75,38.9,167,1,0,0,0,0,0
CL105284,30.0,Áncash,Prepago,Mensual,11,25.63,23.5,405,1,0,1,6,1,0
CL101251,58.0,Lima,Prepago,Mensual,58,29.67,5.5,215,1,0,1,1,1,0
CL101413,45.0,Lambayeque,Postpago Premium,Anual,21,93.15,17.6,340,0,0,0,1,0,0
CL104691,52.0,Lima,Prepago,Mensual,11,24.13,11.6,392,0,0,0,11,0,0
CL104781,23.0,Lambayeque,Postpago Premium,Mensual,1,132.25,12.1,616,0,1,3,2,1,1
CL106690,33.0,Piura,Postpago Básico,Anual,21,38.47,12.7,90,2,0,1,1,1,0
CL106922,35.0,Lima,Postpago Básico,18 meses,1,51.98,,380,0,1,1,1,1,0
CL106513,43.0,Lima,Postpago Plus,Anual,2,57.8,14.1,522,1,0,1,9,0,0
CL102574,30.0,Piura,Postpago Básico,Mensual,21,37.45,8.7,190,3,1,2,3,1,0
CL105230,27.0,Junín,Postpago Plus,18 meses,96,64.01,25.6,419,1,0,0,4,1,0
CL104924,50.0,Lima,Postpago Básico,Anual,31,41.71,10.0,390,0,1,1,0,0,0
CL104295,36.0,Cusco,Postpago Básico,18 meses,12,46.6,16.0,416,1,1,0,0,1,0
CL101859,38.0,Junín,Prepago,Mensual,42,29.35,6.8,52,0,0,1,0,1,0
CL101144,47.0,Lambayeque,Postpago Básico,Mensual,16,45.21,21.2,458,1,3,1,0,1,0
CL106440,37.0,Lima,Postpago Básico,Mensual,53,44.21,20.1,337,3,1,0,3,1,0
CL104336,53.0,Lima,Prepago,Mensual,17,28.55,9.8,284,1,2,0,3,1,0
CL105161,58.0,Lima,Postpago Premium,18 meses,16,132.3,6.8,510,0,0,3,0,1,1
CL101554,28.0,Cusco,Prepago,Mensual,13,24.33,2.3,264,2,0,1,1,1,0
CL103182,30.0,La Libertad,Postpago Básico,18 meses,6,48.47,27.2,282,1,1,1,5,1,1
CL104302,39.0,Lima,Postpago Premium,Mensual,56,93.25,90.9,638,0,0,1,2,0,0
CL101658,49.0,Lima,Postpago Básico,Anual,96,31.26,15.2,330,2,1,1,8,1,0
CL105175,35.0,Áncash,Prepago,Mensual,16,29.61,3.9,238,0,0,3,11,0,1
CL103296,63.0,Junín,Postpago Plus,Mensual,27,57.97,35.0,455,0,2,1,4,1,0
CL105040,49.0,Arequipa,Prepago,Mensual,22,26.93,13.8,475,0,0,2,9,0,0
CL100327,18.0,Lima,Postpago Básico,18 meses,21,47.7,25.3,188,0,0,1,0,0,0
CL103000,33.0,La Libertad,Postpago Plus,18 meses,49,71.02,32.1,317,0,0,0,2,1,0
CL102096,41.0,Lima,Prepago,Mensual,6,26.22,8.4,247,1,1,0,5,1,0
CL100911,49.0,Piura,Postpago Plus,Anual,12,75.42,23.0,423,1,1,2,3,0,0
CL100127,52.0,Áncash,Prepago,Mensual,54,20.44,5.0,148,0,0,0,0,1,0
CL100043,22.0,Lima,Prepago,Mensual,36,28.8,6.9,331,2,3,2,5,0,0
CL104566,34.0,Lima,Postpago Plus,Anual,3,41.88,16.1,575,2,0,0,3,1,0
CL106003,28.0,Lima,Prepago,Mensual,6,26.87,13.1,276,0,0,2,3,0,0
CL102293,39.0,Cusco,Prepago,Mensual,3,15.76,25.2,83,1,1,1,5,1,0
CL105410,28.0,Lima,Prepago,Mensual,7,20.87,9.2,677,1,1,0,0,0,0
CL105746,62.0,Lima,Prepago,Mensual,14,22.86,10.8,516,1,0,1,2,1,0
CL106715,48.0,Lima,Postpago Plus,Mensual,3,64.42,3.7,421,1,2,3,3,0,1
CL101404,,Lima,Prepago,Mensual,17,28.83,11.5,250,2,3,0,1,1,0
CL104572,58.0,Lima,Prepago,Mensual,24,26.41,7.1,387,1,0,1,7,0,0
CL102544,47.0,Lima,Postpago Básico,Mensual,1,46.49,17.8,406,0,1,2,6,1,0
CL103973,37.0,Junín,Prepago,Mensual,28,25.11,5.7,310,1,1,0,2,1,0
CL100290,65.0,Lima,Postpago Plus,Mensual,20,81.36,9.8,494,1,0,2,4,1,0
CL100470,28.0,Piura,Postpago Básico,Anual,30,62.27,15.4,425,3,1,0,2,1,0
CL101548,36.0,Cusco,Prepago,Mensual,32,22.47,8.3,121,0,0,1,2,1,0
CL104213,35.0,La Libertad,Prepago,Mensual,42,30.82,10.3,272,0,1,1,2,1,0
CL105272,51.0,La Libertad,Postpago Plus,Mensual,39,66.92,6.3,478,1,0,2,0,1,0
CL100011,57.0,Lambayeque,Postpago Premium,18 meses,26,103.75,35.7,693,2,0,0,10,1,0
CL101741,50.0,Junín,Prepago,Mensual,54,16.16,18.8,425,2,1,0,0,0,0
CL102500,,Lima,Prepago,Mensual,4,26.4,4.7,141,2,3,1,15,1,0
CL104236,26.0,Lima,Postpago Básico,Mensual,3,27.57,7.8,173,0,0,0,0,1,0
CL101467,49.0,La Libertad,Prepago,Mensual,34,30.82,17.1,231,0,1,0,6,1,0
CL103605,32.0,Lambayeque,Prepago,Mensual,26,25.93,,231,0,2,2,12,0,0
CL102027,29.0,Lima,Prepago,Mensual,10,24.65,9.6,384,0,3,2,1,0,1
CL101677,45.0,Junín,Postpago Básico,Mensual,13,39.01,17.0,300,0,0,2,0,1,0
CL100853,32.0,Cusco,Postpago Premium,Anual,2,104.57,24.6,485,1,0,1,1,1,0
CL103120,68.0,Lima,Prepago,Mensual,24,28.8,6.2,336,0,1,2,10,1,0
CL104904,24.0,Lima,Postpago Plus,Anual,11,79.87,28.8,241,0,1,1,12,0,1
CL106325,27.0,Junín,Prepago,Mensual,43,28.27,10.8,235,3,0,3,0,1,0
CL105664,37.0,La Libertad,Prepago,Mensual,2,27.67,3.3,433,2,0,1,15,0,0
CL105262,19.0,Áncash,Prepago,Mensual,42,27.31,21.3,394,3,1,1,2,1,0
CL102110,46.0,Lima,Postpago Básico,Anual,11,58.64,25.7,228,0,0,3,2,1,1
CL107255,42.0,La Libertad,Prepago,Mensual,1,21.71,13.1,203,0,1,3,1,1,1
CL100864,52.0,La Libertad,Prepago,Mensual,35,28.29,14.6,264,1,0,1,1,1,0
CL106984,58.0,Lima,Prepago,Mensual,20,28.1,10.3,314,1,1,0,7,1,1
CL100594,23.0,Lima,Prepago,Mensual,10,17.76,6.0,99,0,1,0,6,0,0
CL102645,37.0,La Libertad,Postpago Plus,Mensual,17,88.44,8.1,334,1,1,0,5,0,0
CL106878,45.0,Lima,Postpago Básico,Anual,16,45.88,25.7,422,0,0,0,0,1,0
CL102897,54.0,La Libertad,Prepago,Mensual,3,25.23,2.6,122,0,1,3,2,1,1
CL107124,41.0,Lima,Prepago,Mensual,70,23.85,13.4,477,0,0,0,11,0,0
CL100875,73.0,Cusco,Postpago Plus,Anual,11,82.72,14.5,433,1,2,4,12,1,0
CL106336,66.0,Lima,Postpago Básico,Mensual,96,51.01,19.1,549,1,0,2,0,0,0
CL105285,40.0,Lambayeque,Prepago,Mensual,16,23.34,7.3,265,0,0,3,0,1,0
CL101101,50.0,Áncash,Prepago,Mensual,96,22.91,2.4,247,0,2,0,4,0,0
CL101314,35.0,Lima,Prepago,Mensual,86,24.41,8.1,386,0,1,3,2,1,0
CL105652,27.0,Lima,Postpago Básico,Anual,7,47.36,10.5,308,2,0,3,0,1,0
CL104916,31.0,Arequipa,Postpago Plus,Mensual,19,82.39,6.5,570,1,2,1,8,1,0
CL100692,28.0,Lima,Prepago,Mensual,57,24.44,10.1,473,0,0,0,0,1,0
CL105672,37.0,Arequipa,Prepago,Mensual,3,20.6,14.8,415,2,1,0,9,1,0
CL107199,42.0,Piura,Postpago Plus,Anual,2,69.63,13.5,423,0,2,2,2,0,0
CL104876,74.0,Lima,Prepago,Mensual,1,23.13,12.4,347,0,0,0,0,1,0
CL107465,18.0,Arequipa,Prepago,Mensual,65,19.31,27.8,259,0,2,1,7,1,0
CL102908,48.0,Lambayeque,Postpago Premium,Anual,8,75.03,19.7,693,0,0,2,4,0,0
CL105489,38.0,La Libertad,Postpago Plus,Anual,10,59.43,13.3,465,0,1,4,3,0,1
CL106108,24.0,Áncash,Prepago,Mensual,46,26.75,8.7,262,0,0,3,10,1,0
CL104331,39.0,Lima,Postpago Premium,Anual,4,99.49,16.1,531,0,1,0,4,1,0
CL104600,33.0,Lima,Postpago Básico,Mensual,17,39.36,5.1,412,0,0,1,0,1,0
CL105301,29.0,Junín,Postpago Básico,Mensual,29,48.69,3.9,466,2,0,0,3,0,0
CL100477,36.0,Lima,Postpago Básico,Anual,96,46.83,44.8,318,0,1,0,3,1,0
CL101264,35.0,Lima,Postpago Básico,Mensual,32,39.56,17.7,369,2,1,2,5,1,1
CL105955,56.0,Lima,Postpago Básico,18 meses,74,44.67,9.4,499,1,1,0,2,1,0
CL107067,22.0,Cusco,Postpago Premium,Mensual,2,118.92,26.0,556,0,1,1,9,1,0
CL105255,37.0,Lima,Postpago Plus,Anual,3,74.86,30.2,327,2,0,3,7,0,0
CL104306,46.0,Cusco,Postpago Básico,Mensual,17,41.45,7.8,397,0,2,0,7,1,0
CL106228,38.0,Áncash,Postpago Básico,18 meses,25,39.36,10.4,492,2,0,0,5,1,0
CL106423,46.0,Lima,Postpago Plus,Anual,37,78.8,32.3,496,2,3,1,13,0,0
CL106012,55.0,Arequipa,Prepago,Mensual,3,26.95,32.7,8,0,2,0,1,0,0
CL104738,39.0,Lambayeque,Prepago,Mensual,15,27.05,10.3,241,0,0,3,0,1,0
CL100861,51.0,La Libertad,Postpago Plus,Mensual,2,71.98,17.4,551,2,2,0,0,1,0
CL102191,39.0,Piura,Postpago Básico,Anual,21,56.08,8.6,404,0,0,1,2,1,0
CL101612,38.0,Piura,Postpago Plus,Mensual,44,60.39,32.4,637,0,2,0,0,0,0
CL100731,56.0,Arequipa,Prepago,Mensual,10,22.89,3.5,245,0,0,0,0,1,0
CL106905,39.0,Lima,Postpago Plus,Mensual,23,65.85,15.8,411,3,1,2,1,1,0
CL100643,38.0,Arequipa,Prepago,Mensual,7,29.47,4.3,314,0,0,2,0,1,0
CL102248,50.0,Lima,Postpago Básico,Mensual,32,41.15,25.1,516,2,0,2,2,1,0
CL102929,52.0,Cusco,Postpago Plus,Mensual,10,75.96,15.1,661,0,0,3,1,1,1
CL104840,52.0,La Libertad,Postpago Plus,18 meses,1,49.26,50.8,586,1,1,1,4,0,0
CL107040,18.0,Lima,Postpago Básico,18 meses,1,41.18,10.7,346,0,0,1,1,1,0
CL101522,50.0,Áncash,Postpago Plus,Mensual,66,78.43,12.4,576,0,0,1,4,1,0
CL100611,38.0,Lima,Postpago Básico,Anual,14,54.92,9.3,273,1,0,2,0,1,1
CL100159,18.0,La Libertad,Postpago Plus,Mensual,36,72.15,27.4,315,3,0,2,1,1,0
CL100926,32.0,Piura,Prepago,Mensual,20,21.54,5.2,243,1,1,0,2,0,0
CL104830,24.0,Junín,Postpago Básico,Anual,9,43.63,12.9,553,1,3,0,12,1,0
CL103734,30.0,Lima,Prepago,Mensual,8,27.8,5.1,122,0,2,3,0,1,0
CL100805,43.0,Junín,Prepago,Mensual,28,27.8,5.2,384,1,1,1,2,1,0
CL104284,33.0,Lambayeque,Postpago Plus,Mensual,5,54.89,30.0,414,2,2,1,1,1,0
CL104719,37.0,Lima,Prepago,Mensual,11,21.89,3.7,247,1,0,1,4,0,0
CL105159,35.0,Áncash,Prepago,Mensual,42,24.19,23.0,514,1,1,4,0,1,0
CL106702,18.0,Áncash,Postpago Premium,Mensual,2,96.91,35.3,608,0,0,1,3,1,1
CL107427,63.0,Piura,Prepago,Mensual,8,27.51,9.9,303,0,2,2,2,1,1
CL100764,18.0,Lima,Postpago Premium,18 meses,20,103.96,16.8,523,0,1,1,12,1,0
CL104308,41.0,Áncash,Postpago Premium,Anual,72,110.68,19.2,465,0,0,2,5,0,0
CL104204,43.0,Lima,Postpago Plus,Anual,8,81.45,18.8,339,1,1,0,8,1,0
CL105445,47.0,Lima,Prepago,Mensual,27,22.64,5.2,278,2,1,2,6,1,0
CL102031,31.0,Lima,Postpago Básico,18 meses,3,44.54,4.2,274,3,1,3,1,1,0
CL107347,18.0,La Libertad,Postpago Básico,18 meses,9,40.72,9.1,418,0,0,0,6,1,0
CL106224,40.0,Piura,Postpago Básico,Anual,32,31.46,13.5,427,1,0,3,17,0,0
CL104006,30.0,La Libertad,Postpago Básico,Mensual,16,48.08,6.2,80,1,1,0,8,0,0
CL100052,41.0,Cusco,Postpago Plus,Mensual,21,73.74,19.4,482,1,1,2,7,1,0
